date,close,cash,shares,market_value,total_value,unrealized_pnl
2025-02-28 07:00:00,57.43,2260.1580000072718,1756600,100881538.0,100883798.158,983696.000000004
2025-03-03 07:00:00,58.35,2260.1580000072718,1756600,102497610.0,102499870.158,2599768.000000007
2025-03-04 07:00:00,58.63,2260.1580000072718,1756600,102989458.0,102991718.158,3091616.000000009
2025-03-05 07:00:00,57.89,2260.1580000072718,1756600,101689574.0,101691834.158,1791732.0000000056
2025-03-06 07:00:00,58.08,2260.1580000072718,1756600,102023328.0,102025588.158,2125486.0000000014
2025-03-07 07:00:00,57.89,2260.1580000072718,1756600,101689574.0,101691834.158,1791732.0000000056
2025-03-10 07:00:00,57.71,2260.1580000072718,1756600,101373386.0,101375646.158,1475544.000000006
2025-03-11 07:00:00,57.61,2260.1580000072718,1756600,101197726.0,101199986.158,1299884.0000000035
2025-03-12 07:00:00,57.43,2260.1580000072718,1756600,100881538.0,100883798.158,983696.000000004
2025-03-13 07:00:00,57.24,2260.1580000072718,1756600,100547784.0,100550044.158,649942.000000008
2025-03-14 07:00:00,57.34,2260.1580000072718,1756600,100723444.0,100725704.158,825602.0000000105
2025-03-17 07:00:00,58.17,2260.1580000072718,1756600,102181422.0,102183682.158,2283580.0000000075
2025-03-18 07:00:00,57.71,2260.1580000072718,1756600,101373386.0,101375646.158,1475544.000000006
2025-03-19 07:00:00,57.52,2260.1580000072718,1756600,101039632.0,101041892.158,1141790.00000001
2025-03-20 07:00:00,57.06,2260.1580000072718,1756600,100231596.0,100233856.158,333754.0000000085
2025-03-21 07:00:00,56.6,100033392.966,0,0.0,100033392.966,0.0
2025-03-24 07:00:00,56.69,100033392.966,0,0.0,100033392.966,0.0
2025-03-25 07:00:00,56.69,100033392.966,0,0.0,100033392.966,0.0
2025-03-26 07:00:00,56.51,100033392.966,0,0.0,100033392.966,0.0
2025-03-27 07:00:00,56.41,100033392.966,0,0.0,100033392.966,0.0
2025-03-28 07:00:00,55.67,100033392.966,0,0.0,100033392.966,0.0
2025-03-31 07:00:00,55.95,100033392.966,0,0.0,100033392.966,0.0
2025-04-01 07:00:00,56.14,100033392.966,0,0.0,100033392.966,0.0
2025-04-02 07:00:00,55.86,100033392.966,0,0.0,100033392.966,0.0
2025-04-03 07:00:00,52.17,100033392.966,0,0.0,100033392.966,0.0
2025-04-04 07:00:00,54.01,100033392.966,0,0.0,100033392.966,0.0
2025-04-08 07:00:00,50.32,100033392.966,0,0.0,100033392.966,0.0
2025-04-09 07:00:00,48.01,100033392.966,0,0.0,100033392.966,0.0
2025-04-10 07:00:00,51.34,100033392.966,0,0.0,100033392.966,0.0
2025-04-11 07:00:00,53.09,100033392.966,0,0.0,100033392.966,0.0
2025-04-14 07:00:00,52.54,100033392.966,0,0.0,100033392.966,0.0
2025-04-15 07:00:00,51.98,100033392.966,0,0.0,100033392.966,0.0
2025-04-16 07:00:00,51.7,100033392.966,0,0.0,100033392.966,0.0
2025-04-17 07:00:00,51.7,100033392.966,0,0.0,100033392.966,0.0
2025-04-18 07:00:00,52.26,100033392.966,0,0.0,100033392.966,0.0
2025-04-21 07:00:00,52.35,100033392.966,0,0.0,100033392.966,0.0
2025-04-22 07:00:00,51.7,100033392.966,0,0.0,100033392.966,0.0
2025-04-23 07:00:00,52.07,100033392.966,0,0.0,100033392.966,0.0
2025-04-24 07:00:00,51.98,100033392.966,0,0.0,100033392.966,0.0
2025-04-25 07:00:00,53.83,100033392.966,0,0.0,100033392.966,0.0
2025-04-28 07:00:00,53.09,3450.9540000110865,1856400,98556276.0,98559726.95400001,-1373735.9999999905
2025-04-29 07:00:00,53.18,3450.9540000110865,1856400,98723352.0,98726802.95400001,-1206659.9999999974
2025-05-05 07:00:00,52.54,3450.9540000110865,1856400,97535256.0,97538706.95400001,-2394755.9999999986
2025-05-06 07:00:00,52.54,3450.9540000110865,1856400,97535256.0,97538706.95400001,-2394755.9999999986
2025-05-07 07:00:00,52.81,3450.9540000110865,1856400,98036484.0,98039934.95400001,-1893527.9999999925
2025-05-08 07:00:00,53.0,3450.9540000110865,1856400,98389200.0,98392650.95400001,-1540811.9999999967
2025-05-09 07:00:00,53.27,3450.9540000110865,1856400,98890428.0,98893878.95400001,-1039583.999999991
2025-05-12 07:00:00,54.1,3450.9540000110865,1856400,100431240.0,100434690.95400001,501228.0000000058
2025-05-13 07:00:00,54.01,3450.9540000110865,1856400,100264164.0,100267614.95400001,334151.9999999995
