date,ticker,open,high,low,close,volume,src,highest,lowest,middle,atr,atr_prev,epsilon,upper_band,lower_band,trend_state,signal
2025-05-09 07:00:00,HPG,21.02,21.06,20.85,20.98,11008000,20.98,21.14,17.42,19.28,0.31999999999999956,0.3280000000000001,0.16400000000000006,19.444000000000003,19.116,B,HOLD
2025-05-12 07:00:00,HPG,20.89,21.06,20.24,20.77,64734900,20.77,21.14,18.6,19.87,0.418,0.31999999999999956,0.15999999999999978,20.03,19.71,B,HOLD
2025-05-13 07:00:00,HPG,20.94,21.26,20.94,21.1,20304600,21.1,21.14,19.87,20.505000000000003,0.418,0.418,0.209,20.714000000000002,20.296000000000003,B,HOLD
2025-05-14 07:00:00,HPG,21.18,21.71,21.14,21.38,34073700,21.38,21.38,20.4,20.89,0.5159999999999997,0.418,0.209,21.099,20.681,B,HOLD
2025-05-15 07:00:00,HPG,21.43,21.43,21.14,21.38,22616700,21.38,21.38,20.4,20.89,0.48399999999999965,0.5159999999999997,0.25799999999999984,21.148,20.632,B,HOLD
2025-05-16 07:00:00,HPG,21.38,21.43,21.1,21.1,16810600,21.1,21.38,20.4,20.89,0.5079999999999998,0.48399999999999965,0.24199999999999983,21.132,20.648,B,HOLD
2025-05-19 07:00:00,HPG,21.06,21.22,20.89,20.98,14995700,20.98,21.38,20.4,20.89,0.4099999999999994,0.5079999999999998,0.2539999999999999,21.144000000000002,20.636,B,HOLD
2025-05-20 07:00:00,HPG,20.94,21.1,20.94,20.98,17449000,20.98,21.38,20.4,20.89,0.3439999999999991,0.4099999999999994,0.2049999999999997,21.095,20.685000000000002,B,HOLD
2025-05-21 07:00:00,HPG,21.06,21.34,20.98,21.06,20150500,21.06,21.38,20.4,20.89,0.29399999999999904,0.3439999999999991,0.17199999999999954,21.062,20.718,B,HOLD
2025-05-22 07:00:00,HPG,21.06,21.22,20.89,20.98,24363700,20.98,21.38,20.48,20.93,0.3019999999999989,0.29399999999999904,0.14699999999999952,21.076999999999998,20.783,B,HOLD
2025-05-23 07:00:00,HPG,21.06,21.14,20.89,20.94,11096000,20.94,21.38,20.77,21.075,0.28599999999999925,0.3019999999999989,0.15099999999999944,21.226,20.924,B,HOLD
2025-05-26 07:00:00,HPG,20.98,20.98,20.48,20.89,27433800,20.89,21.38,20.77,21.075,0.31999999999999956,0.28599999999999925,0.14299999999999963,21.218,20.932,S,SELL
2025-05-27 07:00:00,HPG,20.89,21.38,20.89,20.89,26892800,20.89,21.38,20.77,21.075,0.38599999999999923,0.31999999999999956,0.15999999999999978,21.235,20.915,S,HOLD
2025-05-28 07:00:00,HPG,21.06,21.18,20.89,20.94,15604800,20.94,21.38,20.77,21.075,0.37199999999999916,0.38599999999999923,0.19299999999999962,21.268,20.881999999999998,S,HOLD
2025-05-29 07:00:00,HPG,21.02,21.1,20.85,20.89,16434100,20.89,21.38,20.77,21.075,0.35599999999999954,0.37199999999999916,0.18599999999999958,21.261,20.889,S,HOLD
2025-05-30 07:00:00,HPG,20.98,21.79,20.98,21.06,64975400,21.06,21.38,20.77,21.075,0.4859999999999992,0.35599999999999954,0.17799999999999977,21.253,20.897,S,HOLD
